SERVICEREQUESTID,STREETADDRESS,CITY,STATE,ZIPCODE,SERVICECODE,SERVICECODEDESCRIPTION,SERVICETYPECODEDESCRIPTION,ORGANIZATIONACRONYM,SERVICECALLCOUNT,ADDDATE,RESOLUTIONDATE,SERVICEDUEDATE,SERVICEORDERDATE,INSPECTIONFLAG,INSPECTIONDATE,INSPECTORNAME,SERVICEORDERSTATUS,STATUS_CODE,PRIORITY,DETAILS,WARD,XCOORD,YCOORD,LATITUDE,LONGITUDE,MARADDRESSREPOSITORYID,GIS_ID,GLOBALID,CREATED,EDITED,GDB_FROM_DATE,GDB_TO_DATE,GDB_ARCHIVE_OID,OBJECTID
25-00001096,5125 MASSACHUSETTS AVENUE NW,WASHINGTON,DC,20016.0,S0423,Supercan - Repair,SWMA- Solid Waste Management Admistration,DPW,1,1735828453000,1737477988000.0,1738334053000,1735828453000,,,,Closed,,Standard,,Ward 3,391329.4,142306.75,38.94861551,-77.10002454,269289,,{2ABB3EB9-2A98-3DAE-E063-792F520A263E},,,1735847339000,253402300799000,4419830,11866333
25-00001099,5219 5TH STREET NW,WASHINGTON,DC,20011.0,S0477,Scheduled Yard Waste,SWMA- Solid Waste Management Administration,DPW,1,1735828507000,1739473341000.0,1739422740000,1735828507000,,,,Closed,,Standard,,Ward 4,398307.5,142865.19,38.95368725,-77.01952616,248589,,{2ABB3EB9-2A99-3DAE-E063-792F520A263E},,,1735847339000,253402300799000,4419831,11866334
25-00001100,4711 FULTON STREET NW,WASHINGTON,DC,20007.0,S0477,Scheduled Yard Waste,SWMA- Solid Waste Management Administration,DPW,1,1735828508000,1736780527000.0,1736312340000,1735828508000,,,,Closed,,Standard,,Ward 3,392058.12,139896.25,38.92690791,-77.09159009,268294,,{2ABB3EB9-2A9A-3DAE-E063-792F520A263E},,,1735847339000,253402300799000,4419832,11866335
25-00001101,321 7TH STREET NE,WASHINGTON,DC,20002.0,S0477,Scheduled Yard Waste,SWMA- Solid Waste Management Administration,DPW,1,1735828525000,1739566903000.0,1739595540000,1735828525000,,,,Closed,,Standard,,Ward 6,400352.61,136264.65,38.89422904,-76.99593537,38626,,{2ABB3EB9-2A9B-3DAE-E063-792F520A263E},,,1735847339000,253402300799000,4419833,11866336
25-00001104,127 BATES STREET NW,WASHINGTON,DC,20001.0,S0441,Trash Collection - Missed,SWMA- Solid Waste Management Admistration,DPW,1,1735828564000,1736517664000.0,1736174164000,1735828564000,,,,Closed,,Standard,,Ward 5,398859.13,138074.09,38.91052845,-77.01315411,238220,,{2ABB3EB9-2A9C-3DAE-E063-792F520A263E},,,1735847339000,253402300799000,4419834,11866337
25-00001105,125 QUINCY PLACE NE,WASHINGTON,DC,20002.0,S0031,Bulk Collection,SWMA- Solid Waste Management Admistration,DPW,1,1735828577000,1736861183000.0,1736571540000,1735828577000,,,,Closed,,Standard,,Ward 5,399521.67,138202.32,38.9116842,-77.00551518,69603,,{2ABB3EB9-2A9D-3DAE-E063-792F520A263E},,,1735847339000,253402300799000,4419835,11866338
25-00001106,800 12TH STREET NE,WASHINGTON,DC,20002.0,S0346,Sanitation Enforcement,SWMA- Solid Waste Management Admistration,DPW,1,1735828577000,1735916061000.0,1736433377000,1735828577000,,,,Closed,,Standard,,Ward 6,400827.5,136953.12,38.90043071,-76.99046036,288957,,{2ABB3EB9-2A9E-3DAE-E063-792F520A263E},,,1735847339000,253402300799000,4419836,11866339
25-00001109,541 MELLON STREET SE,WASHINGTON,DC,20032.0,S05SL,Streetlight Repair Investigation,Transportation Operations Administration,DDOT,1,1735828603000,1735873098000.0,1736779003000,1735828603000,,,,Closed,,Standard,,Ward 8,400128.82,130919.77,38.84608026,-76.99851606,9136,,{2ABB3EB9-2A9F-3DAE-E063-792F520A263E},,,1735847339000,253402300799000,4419837,11866340
25-00001110,4901 16TH STREET NE,WASHINGTON,DC,20017.0,S0321,Recycling Collection - Missed,SWMA- Solid Waste Management Administration,DPW,1,1735828609000,1736013775000.0,1736174209000,1735828609000,,,,Closed,,Standard,,Ward 5,401479.68,142354.17,38.94908423,-76.98293022,16542,,{2ABB3EB9-2AA0-3DAE-E063-792F520A263E},,,1735847339000,253402300799000,4419838,11866341
25-00001111,127 BATES STREET NW,WASHINGTON,DC,20001.0,S0321,Recycling Collection - Missed,SWMA- Solid Waste Management Administration,DPW,1,1735828614000,1736013770000.0,1736174214000,1735828614000,,,,Closed,,Standard,,Ward 5,398859.13,138074.09,38.91052845,-77.01315411,238220,,{2ABB3EB9-2AA1-3DAE-E063-792F520A263E},,,1735847339000,253402300799000,4419839,11866342
25-00001112,1115 30TH STREET NW,WASHINGTON,DC,20007.0,S0361,Sidewalk Repair,Toa-Street & Bridge Maintenance,DDOT,1,1735828616000,1742394388000.0,1769783816000,1735828616000,,,,Closed,,Standard,,Ward 2,394884.41000000003,137423.77,38.904655999999996,-77.05897736,304893,,{2ABB3EB9-2AA2-3DAE-E063-792F520A263E},,,1735847339000,253402300799000,4419840,11866343
25-00001117,1024 OTIS STREET NE,WASHINGTON,DC,20017.0,S0441,Trash Collection - Missed,SWMA- Solid Waste Management Admistration,DPW,1,1735828685000,1736017295000.0,1736174285000,1735828685000,,,,Closed,,Standard,,Ward 5,400691.34,140750.45,38.93463843,-76.99202623,75242,,{2ABB3EB9-2AA3-3DAE-E063-792F520A263E},,,1735847339000,253402300799000,4419841,11866344
25-00001119,646 ORLEANS PLACE NE,WASHINGTON,DC,20002.0,S0031,Bulk Collection,SWMA- Solid Waste Management Admistration,DPW,1,1735828699000,1737810349000.0,1736485140000,1735828699000,,,,Closed,,Standard,,Ward 6,400265.93,137472.54,38.90510985,-76.99693409,289238,,{2ABB3EB9-2AA4-3DAE-E063-792F520A263E},,,1735847339000,253402300799000,4419842,11866345
25-00001120,4850 SEDGWICK STREET NW,WASHINGTON,DC,20016.0,S0477,Scheduled Yard Waste,SWMA- Solid Waste Management Administration,DPW,1,1735828739000,1736780534000.0,1736312340000,1735828739000,,,,Closed,,Standard,,Ward 3,391666.68,141363.43,38.94012075,-77.0961222,266589,,{2ABB3EB9-2AA5-3DAE-E063-792F520A263E},,,1735847339000,253402300799000,4419843,11866346
25-00001121,5201 SHERIER PLACE NW,WASHINGTON,DC,20016.0,SIGNMISS_v2,Roadway Signs,,DDOT,1,1735828747000,,1752244747000,1735828747000,,,,In-Progress,,Standard,,Ward 3,391010.10000000003,139785.42,38.92589943,-77.10367496,268357,,{2ABB7454-F40E-42A5-E063-782F520AFBA6},,,1735848229000,253402300799000,4419861,11866133
25-00001122,4716 MASSACHUSETTS AVENUE NW,WASHINGTON,DC,20016.0,S0361,Sidewalk Repair,Toa-Street & Bridge Maintenance,DDOT,1,1735828754000,1741894750000.0,1769783954000,1735828754000,,,,Closed,,Standard,,Ward 3,391915.09,141671.29,38.9428967,-77.0932605,266883,,{2ABB7454-F40F-42A5-E063-782F520AFBA6},,,1735848229000,253402300799000,4419862,11866134
25-00001123,700 6TH STREET NW,WASHINGTON,DC,20001.0,S0276,Parking Meter Repair,Transportation Operations Administration,DDOT,1,1735828756000,1735829301000.0,1736433556000,1735828756000,,,,Closed,,Standard,,Ward 2,398240.2,136797.13,38.89902379,-77.02028704,302332,,{2ABB7454-F410-42A5-E063-782F520AFBA6},,,1735848229000,253402300799000,4419863,11866135
25-00001125,428 OAKDALE PLACE NW,WASHINGTON,DC,20001.0,S0031,Bulk Collection,SWMA- Solid Waste Management Admistration,DPW,1,1735828774000,1736777792000.0,1736830740000,1735828774000,,,,Closed,,Standard,,Ward 1,398402.57,138864.86000000002,38.91765126,-77.01842004,229596,,{2ABB3EB9-2AA6-3DAE-E063-792F520A263E},,,1735847339000,253402300799000,4419844,11866347
25-00001126,4036 GEORGIA AVENUE NW,WASHINGTON,DC,20011.0,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,1735828786000,1735839949000.0,1735915186000,1735828786000,,,,Closed,,Standard,,Ward 4,397784.31,141416.21,38.94063294,-77.02555746,300491,,{2ABB3EB9-2AA7-3DAE-E063-792F520A263E},,,1735847339000,253402300799000,4419845,11866348
25-00001127,1447 ROCK CREEK FORD ROAD NW,WASHINGTON,DC,20011.0,S0321,Recycling Collection - Missed,SWMA- Solid Waste Management Administration,DPW,1,1735828793000,1735938215000.0,1736174392000,1735828793000,,,,Closed,,Standard,,Ward 4,396974.07,144014.15,38.9640338,-77.03491485,307258,,{2ABB3EB9-2AA8-3DAE-E063-792F520A263E},,,1735847339000,253402300799000,4419846,11866349
25-00001130,1614 NEWTON STREET NW,WASHINGTON,DC,20010.0,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,1735828813000,1736796606000.0,1737556813000,1735828813000,,,,Closed,,Standard,,Ward 1,396771.91000000003,140616.96,38.93343025,-77.03723149,233607,,{2ABB3EB9-2AA9-3DAE-E063-792F520A263E},,,1735847339000,253402300799000,4419847,11866350
25-00001131,4201 EAST CAPITOL STREET SE,WASHINGTON,DC,20019.0,DCGOVTINFO,DC Government Information,311- Call Center,OUC,1,1735828823000,1735828823000.0,1735915223000,1735828823000,,,,Closed,,Standard,,Ward 7,405177.78,135721.21,38.88931836,-76.94031849,149587,,{2ABB3EB9-2AAA-3DAE-E063-792F520A263E},,,1735847339000,253402300799000,4419848,11866351
25-00001132,215 15TH STREET NE,WASHINGTON,DC,20002.0,RPP,Residential Parking Permit Violation,PEMA- Parking Enforcement Management Administration,DPW,1,1735828833000,1735842522000.0,1735915233000,1735828833000,,,,Closed,,Standard,,Ward 7,401440.17,136131.91,38.89303216,-76.98339906,51205,,{2ABB3EB9-2AAB-3DAE-E063-792F520A263E},,,1735847339000,253402300799000,4419849,11866352
25-00001135,4424 BURLINGTON PLACE NW,WASHINGTON,DC,20016.0,S0031,Bulk Collection,SWMA- Solid Waste Management Admistration,DPW,1,1735828906000,1736871438000.0,1736571540000,1735828906000,,,,Closed,,Standard,,Ward 3,392444.92,142481.32,38.95019839,-77.08715777,268015,,{2ABB3EB9-2AAC-3DAE-E063-792F520A263E},,,1735847339000,253402300799000,4419850,11866353
25-00001138,33RD PLACE NE AND SOUTH DAKOTA AVENUE NE,WASHINGTON,DC,20018.0,SIGTRAMA,Traffic Signal Issue,Toa- Trans Sys Mnt,DDOT,1,1735828925000,1735838009000.0,1736174525000,1735828925000,,,,Closed,,Standard,,Ward 5,403679.76345737,139132.92003055,38.92005945,-76.95756704,900263,,{2ABB7454-F411-42A5-E063-782F520AFBA6},,,1735848229000,253402300799000,4419864,11866136
25-00001140,3038 STANTON ROAD SE,WASHINGTON,DC,20020.0,S0406,Roadway Repair,SIOD,DDOT,1,1735828969000,,1769784169000,1735828969000,,,,In-Progress,,Standard,,Ward 8,401458.76,131768.2,38.85372175,-76.98319404,41363,,{2ABB7454-F412-42A5-E063-782F520AFBA6},,,1735848229000,253402300799000,4419865,11866137
25-00001147,1629 POTOMAC AVENUE SE,WASHINGTON,DC,20003.0,S0441,Trash Collection - Missed,SWMA- Solid Waste Management Admistration,DPW,1,1735829018000,1735931678000.0,1736174618000,1735829018000,,,,Closed,,Standard,,Ward 6,401623.02,134877.7,38.88173345,-76.9812943,58983,,{2ABB7454-F413-42A5-E063-782F520AFBA6},,,1735848229000,253402300799000,4419866,11866138
25-00001151,1700 - 1899 BLOCK OF 13TH STREET SE,WASHINGTON,DC,20020.0,S0181,Illegal Dumping,SWMA- Solid Waste Management Admistration,DPW,1,1735829058000,1737922795000.0,1737557058000,1735829058000,,,,Closed,,Standard,,Ward 8,401123.82,133412.54,38.86853515,-76.9870501,807485,,{2ABB7454-F414-42A5-E063-782F520AFBA6},,,1735848229000,253402300799000,4419867,11866139
25-00001152,2729 28TH STREET NE,WASHINGTON,DC,20018.0,RPP,Residential Parking Permit Violation,PEMA- Parking Enforcement Management Administration,DPW,1,1735829067000,1735837046000.0,1735915467000,1735829067000,,,,Closed,,Standard,,Ward 5,402788.08,139717.83000000002,38.92533212,-76.96784706,44901,,{2ABB7454-F415-42A5-E063-782F520AFBA6},,,1735848229000,253402300799000,4419868,11866140
25-00001154,1150 22ND STREET NW,WASHINGTON,DC,20037.0,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,1735829075000,1735845706000.0,1735915475000,1735829075000,,,,Closed,,Standard,,Ward 2,395743.76,137408.03,38.90451879,-77.04906987,278889,,{2ABB7454-F416-42A5-E063-782F520AFBA6},,,1735848229000,253402300799000,4419869,11866141
25-00001155,1629 POTOMAC AVENUE SE,WASHINGTON,DC,20003.0,S0031,Bulk Collection,SWMA- Solid Waste Management Admistration,DPW,1,1735829087000,1737824155000.0,1736467140000,1735829087000,,,,Closed,,Standard,,Ward 6,401623.02,134877.7,38.88173345,-76.9812943,58983,,{2ABB7454-F417-42A5-E063-782F520AFBA6},,,1735848229000,253402300799000,4419870,11866142
25-00001158,1005 URELL PLACE NE,WASHINGTON,DC,20017.0,RPP,Residential Parking Permit Violation,PEMA- Parking Enforcement Management Administration,DPW,1,1735829103000,1735837111000.0,1735915503000,1735829103000,,,,Closed,,Standard,,Ward 5,400690.96,141586.93,38.94217369,-76.99202977,76353,,{2ABB7454-F418-42A5-E063-782F520AFBA6},,,1735848229000,253402300799000,4419871,11866143
25-00001159,1032 31ST STREET NW,WASHINGTON,DC,20007.0,S0361,Sidewalk Repair,Toa-Street & Bridge Maintenance,DDOT,1,1735829108000,1744382548000.0,1769784308000,1735829108000,,,,Closed,,Standard,,Ward 2,394679.42,137314.63,38.90367161,-77.06133983,273786,,{2ABB7454-F419-42A5-E063-782F520AFBA6},,,1735848229000,253402300799000,4419872,11866144
25-00001164,5303 SHERIER PLACE NW,WASHINGTON,DC,20016.0,SIGNMISS_v2,Roadway Signs,,DDOT,1,1735829163000,,1752245163000,1735829163000,,,,In-Progress,,Standard,,Ward 3,390875.74,139946.62,38.92735018,-77.1052266,268751,,{2ABB7454-F41A-42A5-E063-782F520AFBA6},,,1735848229000,253402300799000,4419873,11866145
25-00001171,3727 NEW HAMPSHIRE AVENUE NW,WASHINGTON,DC,20010.0,S0321,Recycling Collection - Missed,SWMA- Solid Waste Management Administration,DPW,1,1735829276000,1735938221000.0,1736174876000,1735829276000,,,,Closed,,Standard,,Ward 4,397973.01,141026.47,38.9371225,-77.0233797,252577,,{2ABB7454-F41E-42A5-E063-782F520AFBA6},,,1735848229000,253402300799000,4419877,11866149
25-00001166,744 HARVARD STREET NW,WASHINGTON,DC,20001.0,S0031,Bulk Collection,SWMA- Solid Waste Management Admistration,DPW,1,1735829192000,1736434915000.0,1736830740000,1735829192000,,,,Closed,,Standard,,Ward 1,397879.85000000003,139885.62,38.92684549,-77.0244507,232552,,{2ABB7454-F41B-42A5-E063-782F520AFBA6},,,1735848229000,253402300799000,4419874,11866146
25-00001167,5340 NANNIE HELEN BURROUGHS AVENUE NE,WASHINGTON,DC,20019.0,S0441,Trash Collection - Missed,SWMA- Solid Waste Management Admistration,DPW,1,1735829196000,1735928089000.0,1736174796000,1735829196000,,,,Closed,,Standard,,Ward 7,406606.14,136749.67,38.89857353,-76.92384466,288620,,{2ABB7454-F41C-42A5-E063-782F520AFBA6},,,1735848229000,253402300799000,4419875,11866147
25-00001169,ONTARIO ROAD NW AND ADAMS MILL ROAD NW,WASHINGTON,DC,20009.0,S0181,Illegal Dumping,SWMA- Solid Waste Management Admistration,DPW,1,1735829213000,1735843686000.0,1737557213000,1735829213000,,,,Closed,,Standard,,Ward 1,396161.13001039,139793.41999915,38.92600876,-77.04427138,911051,,{2ABB7454-F41D-42A5-E063-782F520AFBA6},,,1735848229000,253402300799000,4419876,11866148
25-00001172,1309 WEST VIRGINIA AVENUE NE,WASHINGTON,DC,20002.0,S0031,Bulk Collection,SWMA- Solid Waste Management Admistration,DPW,1,1735829281000,1736870843000.0,1736571540000,1735829281000,,,,Closed,,Standard,,Ward 5,400798.95,137545.77,38.90576954,-76.99078881,68459,,{2ABB7454-F41F-42A5-E063-782F520AFBA6},,,1735848229000,253402300799000,4419878,11866150
25-00001175,247 14TH STREET NE,WASHINGTON,DC,20002.0,S0477,Scheduled Yard Waste,SWMA- Solid Waste Management Administration,DPW,1,1735829299000,1739628083000.0,1739595540000,1735829299000,,,,Closed,,Standard,,Ward 6,401282.65,136152.74,38.89322005,-76.98521477,46755,,{2ABB7454-F420-42A5-E063-782F520AFBA6},,,1735848229000,253402300799000,4419879,11866151
25-00001178,1440 K STREET SE,WASHINGTON,DC,20003.0,S0441,Trash Collection - Missed,SWMA- Solid Waste Management Admistration,DPW,1,1735829345000,1735924385000.0,1736174945000,1735829345000,,,,Closed,,Standard,,Ward 6,401370.78,134523.65,38.87854445,-76.98420214,63306,,{2ABB7454-F421-42A5-E063-782F520AFBA6},,,1735848229000,253402300799000,4419880,11866152
25-00001183,1405 PRIMROSE ROAD NW,WASHINGTON,DC,20012.0,S0477,Scheduled Yard Waste,SWMA- Solid Waste Management Administration,DPW,1,1735829420000,1739476935000.0,1739422740000,1735829420000,,,,Closed,,Standard,,Ward 4,397164.3,146607.19,38.98739313,-77.0327306,256948,,{2ABB7454-F422-42A5-E063-782F520AFBA6},,,1735848229000,253402300799000,4419881,11866153
25-00001185,115 RHODE ISLAND AVENUE NE,WASHINGTON,DC,20002.0,S0031,Bulk Collection,SWMA- Solid Waste Management Admistration,DPW,1,1735829496000,1736862432000.0,1736571540000,1735829496000,,,,Closed,,Standard,,Ward 5,399480.62,138862.7,38.9176331,-77.00598899,72868,,{2ABB7454-F423-42A5-E063-782F520AFBA6},,,1735848229000,253402300799000,4419882,11866154
25-00001189,1440 K STREET SE,WASHINGTON,DC,20003.0,S0321,Recycling Collection - Missed,SWMA- Solid Waste Management Administration,DPW,1,1735829559000,1735924377000.0,1736175158000,1735829559000,,,,Closed,,Standard,,Ward 6,401370.78,134523.65,38.87854445,-76.98420214,63306,,{2ABB7454-F424-42A5-E063-782F520AFBA6},,,1735848229000,253402300799000,4419883,11866155
25-00001190,1727 ALLISON STREET NE,WASHINGTON,DC,20017.0,S0321,Recycling Collection - Missed,SWMA- Solid Waste Management Administration,DPW,1,1735829582000,1736013781000.0,1736175182000,1735829582000,,,,Closed,,Standard,,Ward 5,401689.0,141903.31,38.94502204,-76.98051659,56929,,{2ABB7454-F425-42A5-E063-782F520AFBA6},,,1735848229000,253402300799000,4419884,11866156
25-00001194,2320 MARTIN LUTHER KING JR AVENUE SE,WASHINGTON,DC,20020.0,S0406,Roadway Repair,SIOD,DDOT,1,1735829641000,,1769784840000,1735829641000,,,,In-Progress,,Standard,,Ward 8,400732.41000000003,132774.67,38.8627897,-76.99156104,278143,,{2ABBA9F9-F05A-6E9D-E063-782F520AE15C},,,1735849144000,253402300799000,4419911,11866183
25-00001196,1727 ALLISON STREET NE,WASHINGTON,DC,20017.0,S0346,Sanitation Enforcement,SWMA- Solid Waste Management Admistration,DPW,1,1735829648000,1735917139000.0,1736434448000,1735829648000,,,,Closed,,Standard,,Ward 5,401689.0,141903.31,38.94502204,-76.98051659,56929,,{2ABB7454-F426-42A5-E063-782F520AFBA6},,,1735848229000,253402300799000,4419885,11866157
25-00001199,4213 - 4299 BLOCK OF WHEELER ROAD SE,WASHINGTON,DC,,S0181,Illegal Dumping,SWMA- Solid Waste Management Admistration,DPW,1,1735829672000,1735915144000.0,1737557672000,1735829672000,,,,Closed,,Standard,,Ward 8,-76.98872841,38.83296615,38.83296615,-76.98872841,800610,,{2ABB7454-F427-42A5-E063-782F520AFBA6},,,1735848229000,253402300799000,4419886,11866158
25-00001200,SHERIER PLACE NW AND GALENA PLACE NW,WASHINGTON,DC,20016.0,SIGNMISS_v2,Roadway Signs,,DDOT,1,1735829682000,,1752245682000,1735829682000,,,,In-Progress,,Standard,,Ward 3,390761.64005338,140057.7499514,38.92834975,-77.10654396,904573,,{2ABBA9F9-F05B-6E9D-E063-782F520AE15C},,,1735849144000,253402300799000,4419912,11866184
25-00001202,4000 AMES STREET NE,WASHINGTON,DC,20019.0,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,1735829693000,1736525705000.0,1737557693000,1735829693000,,,,Closed,,Standard,,Ward 7,404601.74,135912.46,38.89104441,-76.94695691,28366,,{2ABB7454-F428-42A5-E063-782F520AFBA6},,,1735848229000,253402300799000,4419887,11866159
25-00001207,1648 U STREET SE,WASHINGTON,DC,20020.0,S0031,Bulk Collection,SWMA- Solid Waste Management Admistration,DPW,1,1735829747000,1737651963000.0,1736398740000,1735829747000,,,,Closed,,Standard,,Ward 8,401712.87,133035.81,38.86514079,-76.98026335,58578,,{2ABB7454-F429-42A5-E063-782F520AFBA6},,,1735848229000,253402300799000,4419888,11866160
25-00001209,1375 SAVANNAH PLACE SE,WASHINGTON,DC,20032.0,S0406,Roadway Repair,SIOD,DDOT,1,1735829752000,,1769784951000,1735829752000,,,,In-Progress,,Standard,,Ward 8,401250.88,130553.69,38.84278157,-76.98559117,277949,,{2ABBA9F9-F05C-6E9D-E063-782F520AE15C},,,1735849144000,253402300799000,4419913,11866185
25-00001211,100 14TH STREET NE,WASHINGTON,DC,20002.0,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,1735829772000,1735836157000.0,1735916172000,1735829772000,,,,Closed,,Standard,,Ward 6,401234.86,135915.24,38.89108063,-76.98576608,76069,,{2ABB7454-F42A-42A5-E063-782F520AFBA6},,,1735848229000,253402300799000,4419889,11866161
25-00001213,120 RITTENHOUSE STREET NW,WASHINGTON,DC,20011.0,S0457,Tree Inspection,Urban Forrestry,DDOT,1,1735829786000,1735831112000.0,1736434586000,1735829786000,,,,Closed,,Standard,,Ward 4,398844.02,144097.58000000002,38.96478981,-77.01333848,259517,,{2ABBA9F9-F05D-6E9D-E063-782F520AE15C},,,1735849144000,253402300799000,4419914,11866186
25-00001214,620 D STREET SE,WASHINGTON,DC,20003.0,S0477,Scheduled Yard Waste,SWMA- Solid Waste Management Administration,DPW,1,1735829802000,1739808123000.0,1739595540000,1735829802000,,,,Closed,,Standard,,Ward 6,400206.99,135181.89,38.88447518,-76.9976143,3876,,{2ABB7454-F42B-42A5-E063-782F520AFBA6},,,1735848229000,253402300799000,4419890,11866162
25-00001217,3220 PROSPECT STREET NW,WASHINGTON,DC,20007.0,S0361,Sidewalk Repair,Toa-Street & Bridge Maintenance,DDOT,1,1735829830000,1742394396000.0,1769785030000,1735829830000,,,,Closed,,Standard,,Ward 2,394459.43,137547.75,38.90576994,-77.06387793,302076,,{2ABBA9F9-F05E-6E9D-E063-782F520AE15C},,,1735849144000,253402300799000,4419915,11866187
25-00001225,1440 K STREET SE,WASHINGTON,DC,20003.0,S0477,Scheduled Yard Waste,SWMA- Solid Waste Management Administration,DPW,1,1735829879000,1739808119000.0,1739595540000,1735829879000,,,,Closed,,Standard,,Ward 6,401370.78,134523.65,38.87854445,-76.98420214,63306,,{2ABBA9F9-F05F-6E9D-E063-782F520AE15C},,,1735849144000,253402300799000,4419916,11866188
